episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
60,-0.9554873231180189,0,1,1,0,1,-1,342,1,1,False,,0.051298455610908886,1.0,7.1824224175181,7.211102550927979,7.211102550927978,0,501.6,559.4616514842501,57.86165148425005,0.044512676881981135,0.044512676881981135
61,1.1183244956323146,1,0,2,1,0,1,396,2,2,False,,-0.7842462211110668,2.0,12.97998459167036,12.979984591670362,8.328237711974351,1,350.4,360.89523648076397,10.495236480763992,0.049809132613946566,0.09832449563231464
62,-0.9566153327638398,0,1,1,0,1,-1,368,1,1,False,,-0.1901151257417979,1.0,6.21085801651015,7.211102550927978,7.211102550927978,0,98.4,162.3312692467416,63.93126924674161,0.04338466723616021,0.04338466723616021
63,-0.9535379098203701,0,1,1,0,1,-1,346,1,1,False,,0.060863142299132277,1.0,6.9794417428083415,7.2111025509279765,7.211102550927978,0,501.6,547.5730917014432,45.973091701443195,0.04646209017962983,0.04646209017962983
64,-0.8904972970817233,0,1,2,0,1,-1,554,2,2,False,,0.3172484090701289,1.5,10.816653826391967,8.653323061113573,8.653323061113573,1,98.4,17.373019729756834,81.02698027024317,0.039807634525058436,0.08950270291827665
65,1.1690815547486746,1,0,3,1,0,1,792,3,3,False,,-0.7610804323459466,2.0,12.97998459167036,12.97998459167036,10.38398767333629,2,350.4,456.37733015883214,105.97733015883216,0.03385379055094528,0.12908155474867453
66,1.1174091230880936,1,0,2,1,0,1,431,2,2,False,,0.9267707793066762,2.0,12.97998459167036,12.97998459167036,7.679034187449898,1,350.4,361.2754695653971,10.875469565397111,0.04979508107153885,0.09740912308809357
67,-0.9618944851139093,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,98.4,186.8529411596653,88.4529411596653,0.03810551488609072,0.03810551488609072
68,-0.9536877505737205,0,1,1,0,1,-1,285,1,1,False,,-0.2468488893433225,1.5,10.712933609489355,8.570346887591484,8.570346887591484,0,350.4,397.37398823915976,46.97398823915978,0.046312249426279574,0.046312249426279574
69,1.039833906375542,1,0,1,1,0,1,217,1,1,False,,0.9500789120654304,2.0,12.647115723818374,12.647115723818374,7.211102550927978,0,98.4,17.49035495850103,80.90964504149898,0.039833906375542016,0.039833906375542016
70,-0.9541684158840306,0,1,1,0,1,-1,367,1,1,False,,0.19443910111653223,1.0,6.257773879973014,7.211102550927979,7.211102550927978,0,249.60000000000002,299.670218921628,50.070218921628,0.04583158411596939,0.04583158411596939
