episode,reward,win,loss,steps,right_score,left_score,score_diff,frames,rally_hits,decision_count,truncated,truncation_reason,last_right_hit_offset,last_right_speed_multiplier,last_right_outgoing_speed,final_ball_speed,last_left_outgoing_speed,successful_agent_returns,last_selected_target_y,last_predicted_return_y,last_target_alignment_error,last_target_alignment_reward,cumulative_target_alignment_reward
117,1.0441372644595377,1,0,1,1,0,1,196,1,1,False,,0.8454385717149648,2.0,12.724370993713713,12.724370993713713,7.211102550927978,0,501.6,561.5324213115359,59.932421311535904,0.0441372644595378,0.0441372644595378
118,1.1065942586281436,1,0,2,1,0,1,425,2,2,False,,-0.9393834068478512,2.0,12.97998459167036,12.979984591670359,8.08490430264551,1,199.2,115.9704330057034,83.22956699429659,0.039310693771086536,0.08659425862814359
119,-0.9957345730200794,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,501.6,235.3470288452378,266.25297115476224,0.00426542697992056,0.00426542697992056
120,-0.9731251713843146,0,1,1,0,1,-1,294,1,1,False,,0.2288667767881094,1.5,10.168180099280491,8.134544079424392,8.134544079424392,0,98.4,232.11607011662136,133.71607011662135,0.026874828615685353,0.026874828615685353
121,-0.967704488067598,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,400.79999999999995,288.6022801110639,112.19771988893604,0.03229551193240201,0.03229551193240201
122,-0.9891171769835615,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,400.79999999999995,191.24018734038384,209.5598126596161,0.010882823016438543,0.010882823016438543
123,-0.9776636800308183,0,1,1,0,1,-1,289,1,1,False,,-0.23813124035452232,1.5,10.438468081818117,8.350774465454494,8.350774465454494,0,501.6,349.26058334734944,152.33941665265058,0.022336319969181756,0.022336319969181756
124,-0.9916236384028527,0,1,1,0,1,-1,301,1,1,False,,0.21662381857349972,1.5,9.847813946492519,7.878251157194015,7.878251157194015,0,501.6,274.76448772198705,226.83551227801297,0.008376361597147261,0.008376361597147261
125,-0.9642271213803243,0,1,1,0,1,-1,368,1,1,False,,-0.1896686638633156,1.0,6.206268172446399,7.211102550927978,7.211102550927978,0,249.60000000000002,151.40025553957344,98.19974446042659,0.035772878619675715,0.035772878619675715
126,-0.981949972895231,0,1,1,0,1,-1,367,1,1,False,,0.1920281370933708,1.0,6.231065951509636,7.211102550927978,7.211102550927978,0,249.60000000000002,420.89980615059824,171.29980615059822,0.01805002710476904,0.01805002710476904
127,1.0284305244112035,1,0,1,1,0,1,229,1,1,False,,-0.987517718889691,2.0,12.36931687685298,12.36931687685298,7.211102550927978,0,199.2,326.71202871112337,127.51202871112338,0.028430524411203563,0.028430524411203563
128,-0.9978624977217729,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,451.20000000000005,149.88838636460378,301.31161363539627,0.002137502278227049,0.002137502278227049
129,-0.9991854110133447,0,1,1,0,1,-1,347,1,1,False,,-0.06531405069443252,1.0,6.890191290207858,7.211102550927978,7.211102550927978,0,400.79999999999995,56.45667605454946,344.3433239454505,0.0008145889866553674,0.0008145889866553674
130,-0.977829444191435,0,1,1,0,1,-1,304,1,1,False,,-0.21056917628248967,1.5,9.706031651295065,7.764825321036052,7.764825321036053,0,98.4,251.4419153703658,153.04191537036579,0.02217055580856501,0.02217055580856501
131,-0.9972628331408778,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,98.4,387.65225816590953,289.25225816590955,0.0027371668591222227,0.0027371668591222227
132,-0.9314939071009666,0,1,2,0,1,-1,613,2,2,False,,-0.8120556493950147,2.0,12.97998459167036,10.38398767333629,10.383987673336287,1,199.2,579.6590866303272,380.45908663032725,0.0003282473012007494,0.048506092899033466
133,-0.9734334270902996,0,1,1,0,1,-1,368,1,1,False,,-0.1898157544268841,1.0,6.207775034658648,7.211102550927978,7.211102550927978,0,249.60000000000002,114.64728962377103,134.952710376229,0.02656657290970046,0.02656657290970046
134,1.042445047522873,1,0,1,1,0,1,225,1,1,False,,-1.0,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,300.0,231.31370115216487,68.68629884783513,0.04244504752287298,0.04244504752287298
135,-0.9970573102113733,0,1,1,0,1,-1,346,1,1,False,,-0.060735229967878016,1.0,6.982056908262794,7.211102550927977,7.211102550927978,0,300.0,14.37484405339137,285.62515594660863,0.002942689788626618,0.002942689788626618
136,-0.9993354877385645,0,1,1,0,1,-1,292,1,1,False,,-0.2330471783772893,1.5,10.287302941546217,8.229842353236974,8.229842353236974,0,48.0,400.7561178547726,352.7561178547726,0.0006645122614355345,0.0006645122614355345
137,-0.9801736129670149,0,1,1,0,1,-1,289,1,1,False,,0.2387988214570143,1.5,10.458815922070567,8.367052737656453,8.367052737656454,0,451.20000000000005,287.98153546909043,163.2184645309096,0.019826387032985077,0.019826387032985077
138,-0.9973873238686649,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,552.0,260.43960902508206,291.56039097491794,0.0026126761313350557,0.0026126761313350557
139,-0.9640960333277984,0,1,1,0,1,-1,368,1,1,False,,-0.19191684328180186,1.0,6.229866354998138,7.211102550927978,7.211102550927978,0,300.0,202.33810136627267,97.66189863372733,0.03590396667220167,0.03590396667220167
140,-0.997051199927566,0,1,1,0,1,-1,365,1,1,False,,-0.1125,1.0,6.18465843842649,7.211102550927978,7.211102550927978,0,350.4,64.87943930356278,285.5205606964372,0.0029488000724340138,0.0029488000724340138
141,1.0978378525945167,1,0,2,1,0,1,478,2,2,False,,-0.8378264756915825,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,98.4,220.53697818800947,122.13697818800946,0.02978653032260631,0.07783785259451667
142,-0.9990018739311245,0,1,1,0,1,-1,348,1,1,False,,-0.06710516681136625,1.0,6.855252394404914,7.211102550927978,7.211102550927978,0,400.79999999999995,65.06158634545,335.73841365454996,0.000998126068875559,0.000998126068875559
143,-0.9876597843008336,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,501.6,300.86187752696424,200.7381224730358,0.012340215699166466,0.012340215699166466
144,-0.9566643577713014,0,1,1,0,1,-1,368,1,1,False,,-0.18876470656114464,1.0,6.197122232103759,7.211102550927977,7.211102550927978,0,48.0,112.18543300742158,64.18543300742158,0.04333564222869862,0.04333564222869862
145,-0.9623584964790055,0,1,1,0,1,-1,353,1,1,False,,0.0791855364567681,1.0,6.635020813461324,7.211102550927978,7.211102550927978,0,400.79999999999995,491.22551357990244,90.42551357990249,0.0376415035209945,0.0376415035209945
146,-0.9701632204937679,0,1,1,0,1,-1,310,1,1,False,,-0.3681429185589781,1.5,9.93700909924816,7.949607279398527,7.949607279398528,0,552.0,430.06191142319005,121.93808857680995,0.02983677950623208,0.02983677950623208
147,-0.9664049323635685,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,249.60000000000002,356.6146713220181,107.0146713220181,0.03359506763643153,0.03359506763643153
148,-0.8986627866083795,0,1,2,0,1,-1,631,2,2,False,,-0.9193794148114588,2.0,12.97998459167036,10.383987673336287,10.38398767333629,1,451.20000000000005,345.1095122687334,106.09048773126665,0.0338255942405122,0.08133721339162042
149,-0.9998756260820797,0,1,1,0,1,-1,352,1,1,False,,-0.07823753328007968,1.0,6.651297813777719,7.211102550927977,7.211102550927978,0,501.6,86.02955985020526,415.57044014979476,0.00012437391792032837,0.00012437391792032837
150,-0.9847453800954902,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,400.79999999999995,215.8955668827267,184.90443311727324,0.01525461990450977,0.01525461990450977
151,-0.9640226735196062,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,350.4,253.03952722498968,97.3604727750103,0.03597732648039374,0.03597732648039374
152,-0.9585878637246472,0,1,1,0,1,-1,345,1,1,False,,0.05829374082373277,1.0,7.032500320324722,7.211102550927978,7.211102550927978,0,501.6,575.2704268976377,73.67042689763764,0.041412136275352736,0.041412136275352736
153,-0.972111402615422,0,1,1,0,1,-1,368,1,1,False,,0.18794467286124644,1.0,6.188996454811981,7.211102550927979,7.211102550927978,0,148.8,278.46721546231674,129.66721546231673,0.027888597384578002,0.027888597384578002
154,-0.976200707742434,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,249.60000000000002,103.38039025707258,146.21960974292745,0.023799292257566024,0.023799292257566024
155,-0.9550997964958159,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,249.60000000000002,193.93741350667028,55.66258649332974,0.04490020350418409,0.04490020350418409
156,-0.9965490112179016,0,1,1,0,1,-1,365,1,1,False,,0.1125,1.0,6.18465843842649,7.211102550927978,7.211102550927978,0,300.0,577.4758218366096,277.4758218366096,0.0034509887820983846,0.0034509887820983846
157,-0.9999553035011474,0,1,1,0,1,-1,349,1,1,False,,-0.07027167642994706,1.0,6.794892856172619,7.211102550927977,7.211102550927978,0,501.6,51.96388756512715,449.63611243487287,4.4696498852594616e-05,4.4696498852594616e-05
158,-0.9967496723642312,0,1,1,0,1,-1,284,1,1,False,,-0.24802748757282522,1.5,10.75145562012072,8.601164496096576,8.601164496096576,0,148.8,429.3674525868232,280.5674525868232,0.0032503276357688745,0.0032503276357688745
159,-0.9305198678590797,0,1,2,0,1,-1,591,2,2,False,,0.4987448765676191,1.5,10.816653826391967,8.653323061113573,8.653323061113573,1,501.6,93.0617508833518,408.5382491166482,0.00015209690237181846,0.04948013214092033
160,-0.985670010050694,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,199.2,388.9114962012678,189.71149620126783,0.014329989949306064,0.014329989949306064
161,-0.9610894875850624,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,501.6,416.6185536757637,84.98144632423634,0.03891051241493762,0.03891051241493762
162,-0.9754893593055735,0,1,1,0,1,-1,341,1,1,False,,-0.05024514369540185,1.0,7.20566791978104,7.211102550927979,7.211102550927978,0,199.2,55.91018444613336,143.28981555386662,0.024510640694426572,0.024510640694426572
163,-0.9753403336152676,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,400.79999999999995,258.1206523429762,142.67934765702375,0.024659666384732395,0.024659666384732395
164,-0.9544394061555638,0,1,1,0,1,-1,291,1,1,False,,-0.23543707857443294,1.5,10.357518033930791,8.286014427144634,8.286014427144632,0,350.4,298.6523509831612,51.74764901683875,0.04556059384443622,0.04556059384443622
165,-0.9999863174805024,0,1,1,0,1,-1,365,1,1,False,,0.1125,1.0,6.18465843842649,7.211102550927978,7.211102550927978,0,98.4,584.4713789174194,486.07137891741945,1.3682519497623729e-05,1.3682519497623729e-05
166,-0.9556829818414645,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,300.0,358.94779264727003,58.947792647270035,0.04431701815853554,0.04431701815853554
167,1.084203910336704,1,0,2,1,0,1,493,2,2,False,,1.0,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,400.79999999999995,228.0569799485229,172.74302005147706,0.01774150220157299,0.06420391033670399
168,-0.790134983633203,0,1,4,0,1,-1,948,4,4,False,,0.17921757468910188,1.0,10.383987673336287,8.307190138669032,8.307190138669032,3,148.8,512.356174729659,363.55617472965895,0.0005079763065275687,0.14986501636679703
169,-0.9980435484792652,0,1,1,0,1,-1,347,1,1,False,,0.06457878003746771,1.0,6.904698089838544,7.211102550927979,7.211102550927978,0,199.2,504.7121108942124,305.5121108942124,0.0019564515207347636,0.0019564515207347636
170,-0.9936279579383516,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,98.4,341.9794875535206,243.57948755352058,0.006372042061648481,0.006372042061648481
171,-0.9759013643638315,0,1,1,0,1,-1,299,1,1,False,,-0.22047315323563055,1.5,9.943805869841874,7.9550446958735,7.9550446958735,0,350.4,205.41658012287496,144.98341987712502,0.024098635636168528,0.024098635636168528
172,-0.9706519944950853,0,1,1,0,1,-1,330,1,1,False,,-0.43272327336618943,1.5,9.436369646983382,7.549095717586705,7.549095717586706,0,400.79999999999995,276.92670017442606,123.8732998255739,0.029348005504914672,0.029348005504914672
173,-0.9545023215602544,0,1,1,0,1,-1,349,1,1,False,,0.06915215703434682,1.0,6.816025083545265,7.211102550927977,7.211102550927978,0,552.0,499.8692309919784,52.130769008021616,0.045497678439745656,0.045497678439745656
174,1.109810472966074,1,0,2,1,0,1,486,2,2,False,,0.8856193642243781,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,300.0,371.5267693783976,71.5267693783976,0.04186212091461916,0.08981047296607386
175,-0.905669802288315,0,1,2,0,1,-1,617,2,2,False,,-0.10489947588110482,1.0,7.211102550927977,7.211102550927979,7.211102550927978,1,48.0,191.8974709325899,143.8974709325899,0.024362569829390703,0.07433019771168509
176,-0.9582496639733821,0,1,1,0,1,-1,292,1,1,False,,0.23334791592575926,1.5,10.296055085371409,8.236844068297128,8.236844068297128,0,249.60000000000002,321.6630734975372,72.06307349753718,0.04175033602661789,0.04175033602661789
177,-0.9617094137282141,0,1,1,0,1,-1,338,1,1,False,,0.4691976077760103,1.5,9.343248680708722,7.474598944566978,7.474598944566978,0,501.6,413.9393751642667,87.6606248357333,0.03829058627178593,0.03829058627178593
178,-0.957893471535139,0,1,1,0,1,-1,312,1,1,False,,0.43573846719734777,1.5,10.217240210708784,8.173792168567028,8.173792168567028,0,400.79999999999995,330.45497926273106,70.3450207372689,0.042106528464860925,0.042106528464860925
179,-0.8845148331795676,0,1,2,0,1,-1,543,2,2,False,,0.17656343353202003,1.0,8.133007208958862,7.211102550927978,7.211102550927978,1,501.6,553.395829496556,51.79582949655594,0.04555270246101576,0.09548516682043244
180,-0.9291843832288021,0,1,2,0,1,-1,501,2,2,False,,0.43477923855473366,1.5,11.739558113596122,9.391646490876898,9.391646490876898,1,400.79999999999995,82.10420016334342,318.69579983665653,0.0014701884875223913,0.05081561677119789
181,-0.960485268615439,0,1,1,0,1,-1,366,1,1,False,,-0.19956499912393255,1.0,6.319074506685987,7.211102550927977,7.211102550927978,0,350.4,268.0709993368838,82.32900066311618,0.039514731384560936,0.039514731384560936
182,-0.9914844075899958,0,1,1,0,1,-1,308,1,1,False,,-0.2010206349570467,1.5,9.506375686301944,7.605100549041555,7.6051005490415555,0,148.8,374.5865688896538,225.78656888965378,0.008515592410004212,0.008515592410004212
183,1.1025036296164346,1,0,2,1,0,1,489,2,2,False,,-0.996801667308264,2.0,12.97998459167036,12.97998459167036,7.211102550927978,1,400.79999999999995,300.56341302710416,100.2365869728958,0.03527434307474088,0.08250362961643462
184,-0.9574618843829686,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,249.60000000000002,181.37443434440945,68.22556565559057,0.04253811561703136,0.04253811561703136
185,-0.95819194974911,0,1,1,0,1,-1,368,1,1,False,,-0.1887202410928385,1.0,6.19667744137615,7.211102550927978,7.211102550927978,0,400.79999999999995,329.0134975950218,71.78650240497814,0.041808050250889975,0.041808050250889975
186,-0.9979094828980287,0,1,1,0,1,-1,287,1,1,False,,-0.24129687828587762,1.5,10.535958995036323,8.42876719602906,8.428767196029058,0,148.8,451.1719774084145,302.37197740841447,0.002090517101971293,0.002090517101971293
187,-0.9701250299723873,0,1,1,0,1,-1,298,1,1,False,,-0.22231530401033125,1.5,9.991306796349704,7.993045437079765,7.993045437079764,0,148.8,270.58693507507223,121.78693507507222,0.029874970027612698,0.029874970027612698
188,-0.9751248997883809,0,1,1,0,1,-1,351,1,1,False,,0.07387981681874863,1.0,6.7283617367138975,7.211102550927978,7.211102550927978,0,400.79999999999995,542.5987446382144,141.79874463821443,0.024875100211619042,0.024875100211619042
189,-0.8976836154651778,0,1,2,0,1,-1,626,2,2,False,,-0.05644874029498226,1.0,7.211102550927977,7.211102550927979,7.211102550927978,1,300.0,187.9003833090137,112.0996166909863,0.03232019635005176,0.08231638453482215
190,-0.9885102820625985,0,1,1,0,1,-1,305,1,1,False,,-0.2104122482621392,1.5,9.702510142448235,7.762008113958588,7.762008113958588,0,400.79999999999995,195.0029414275864,205.79705857241356,0.011489717937401504,0.011489717937401504
191,-0.9957551572432002,0,1,1,0,1,-1,300,1,1,False,,-0.2182527696543673,1.5,9.887890879038446,7.910312703230758,7.910312703230758,0,451.20000000000005,184.68552576661716,266.5144742333829,0.004244842756799853,0.004244842756799853
192,1.0469691961332694,1,0,1,1,0,1,185,1,1,False,,0.7780673029438191,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,300.0,257.5630658952632,42.43693410473679,0.04696919613326955,0.04696919613326955
193,-0.9667766102245506,0,1,1,0,1,-1,307,1,1,False,,0.20335394970391008,1.5,9.552377621117495,7.641902096893996,7.641902096893997,0,501.6,393.09864817450796,108.50135182549207,0.033223389775449336,0.033223389775449336
194,1.1069260156583711,1,0,2,1,0,1,432,2,2,False,,0.8348858841141122,2.0,12.97998459167036,12.97998459167036,8.177934297638243,1,552.0,466.20755876533985,85.79244123466015,0.03872384426128986,0.08692601565837124
195,-0.9249493066017236,0,1,2,0,1,-1,694,2,2,False,,1.0,2.0,12.97998459167036,10.38398767333629,10.38398767333629,1,300.0,76.40814959221962,223.59185040778038,0.00881226051902864,0.05505069339827646
196,-0.9675586157702751,0,1,1,0,1,-1,303,1,1,False,,-0.21360595189978823,1.5,9.775713867615057,7.820571094092046,7.820571094092045,0,98.4,210.01781878794714,111.61781878794713,0.03244138422972489,0.03244138422972489
197,-0.9992336581934256,0,1,1,0,1,-1,287,1,1,False,,-0.24195607367327981,1.5,10.556576630113591,8.445261304090874,8.445261304090874,0,48.0,394.8871859202093,346.8871859202093,0.0007663418065744772,0.0007663418065744772
198,1.030557440082509,1,0,1,1,0,1,229,1,1,False,,1.0,2.0,12.610408844693506,12.610408844693506,7.211102550927978,0,249.60000000000002,368.68629884783513,119.08629884783511,0.03055744008250895,0.03055744008250895
199,-0.999624932183824,0,1,1,0,1,-1,365,1,1,False,,0.1125,1.0,6.18465843842649,7.211102550927978,7.211102550927978,0,199.2,574.578392068101,375.37839206810105,0.0003750678161760367,0.0003750678161760367
200,-0.956796759591274,0,1,1,0,1,-1,357,1,1,False,,0.08742364468153596,1.0,6.501175308504467,7.211102550927978,7.211102550927978,0,400.79999999999995,465.66829812520973,64.86829812520978,0.04320324040872606,0.04320324040872606
201,-0.9938197318507583,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,98.4,343.7793934656743,245.37939346567427,0.006180268149241617,0.006180268149241617
202,-0.9917480677832539,0,1,1,0,1,-1,366,1,1,False,,-0.19812217881879804,1.0,6.301205483939511,7.211102550927978,7.211102550927978,0,400.79999999999995,173.01637902801235,227.7836209719876,0.008251932216746164,0.008251932216746164
203,-0.9779939396472999,0,1,1,0,1,-1,365,1,1,False,,0.13890836018410369,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,400.79999999999995,554.5410401926399,153.74104019263996,0.02200606035270019,0.02200606035270019
204,-0.9701142514488748,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,199.2,77.45572398892318,121.7442760110768,0.029885748551125205,0.029885748551125205
205,-0.9695008183361828,0,1,1,0,1,-1,284,1,1,False,,-0.24770687434030592,1.5,10.740944085883147,8.592755268706517,8.592755268706517,0,249.60000000000002,368.9168336934665,119.31683369346649,0.03049918166381719,0.03049918166381719
206,-0.9798965569697042,0,1,1,0,1,-1,289,1,1,False,,-0.23912582489983408,1.5,10.468824460782272,8.375059568625819,8.375059568625819,0,552.0,390.01049722962284,161.98950277037716,0.020103443030295716,0.020103443030295716
207,-0.9704500897623979,0,1,1,0,1,-1,301,1,1,False,,0.2160239003580699,1.5,9.833257827727946,7.866606262182358,7.866606262182358,0,350.4,227.32628949411173,123.07371050588824,0.029549910237602162,0.029549910237602162
208,-0.953765856164663,0,1,1,0,1,-1,363,1,1,False,,0.032107234588956146,1.0,6.18465843842649,7.211102550927978,7.211102550927978,0,451.20000000000005,403.71139332607584,47.48860667392421,0.04623414383533695,0.04623414383533695
209,-0.9535631697826806,0,1,1,0,1,-1,313,1,1,False,,-0.2810102861612734,1.5,9.512882337238754,7.610305869791004,7.610305869791005,0,501.6,547.7431150165064,46.143115016506385,0.046436830217319355,0.046436830217319355
210,1.0969630165837057,1,0,2,1,0,1,470,2,2,False,,0.7887525998970858,2.0,12.97998459167036,12.979984591670359,7.211102550927978,1,300.0,172.94924286482183,127.05075713517817,0.028546677199369114,0.07696301658370548
211,1.0169771452116854,1,0,1,1,0,1,184,1,1,False,,0.7700383205692702,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,48.0,224.37591388214742,176.37591388214742,0.0169771452116853,0.0169771452116853
212,1.0393547210859686,1,0,1,1,0,1,199,1,1,False,,-0.8705028441420737,2.0,12.904738682138325,12.904738682138325,7.211102550927978,0,199.2,116.16432479650166,83.03567520349833,0.039354721085968665,0.039354721085968665
213,-0.9805334141224692,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,249.60000000000002,414.426327892873,164.826327892873,0.019466585877530765,0.019466585877530765
214,-0.9636872898286588,0,1,1,0,1,-1,284,1,1,False,,0.24780727681704776,1.5,10.74423325482652,8.595386603861217,8.595386603861217,0,249.60000000000002,153.6217250109513,95.97827498904871,0.036312710171341196,0.036312710171341196
215,-0.9783079911351616,0,1,1,0,1,-1,284,1,1,False,,0.6142182576656297,2.0,12.97998459167036,10.38398767333629,10.38398767333629,0,199.2,354.28151776433174,155.08151776433175,0.02169200886483832,0.02169200886483832
216,-0.9109027738019743,0,1,2,0,1,-1,568,2,2,False,,0.2633464248310261,1.5,10.816653826391967,8.653323061113573,8.653323061113573,1,400.79999999999995,235.4435991317382,165.35640086826174,0.019348643913065715,0.06909722619802576
217,-0.9975494531004164,0,1,1,0,1,-1,294,1,1,False,,0.22948473569391298,1.5,10.185487889639484,8.148390311711587,8.148390311711587,0,552.0,257.2925190869405,294.7074809130595,0.0024505468995835236,0.0024505468995835236
218,-0.9295524263975212,0,1,2,0,1,-1,487,2,2,False,,-0.5108327283254382,1.5,12.436925999443812,9.94954079955505,9.94954079955505,1,48.0,374.14566325498436,326.14566325498436,0.0012443156817210704,0.050447573602478674
219,1.0498527744918709,1,0,1,1,0,1,183,1,1,False,,0.7615682319086658,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,199.2,189.98441600745082,9.21558399254917,0.049852774491870866,0.049852774491870866
220,-0.930277514991723,0,1,2,0,1,-1,597,2,2,False,,0.5339152845364155,1.5,10.816653826391967,8.653323061113571,8.653323061113573,1,552.0,187.48745068871813,364.5125493112819,0.0004958420852400608,0.04972248500827707
221,-0.9588346849689605,0,1,1,0,1,-1,355,1,1,False,,0.08144737644429512,1.0,6.59690378239612,7.211102550927979,7.211102550927978,0,451.20000000000005,526.0297854363814,74.82978543638137,0.041165315031039436,0.041165315031039436
222,-0.9858550937970666,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,148.8,339.49570219609586,190.69570219609585,0.014144906202933358,0.014144906202933358
223,-0.9996359287442954,0,1,1,0,1,-1,366,1,1,False,,-0.19620402822378366,1.0,6.278192379862757,7.211102550927978,7.211102550927978,0,501.6,125.08181193886367,376.51818806113636,0.000364071255704555,0.000364071255704555
224,-0.9740762925278467,0,1,1,0,1,-1,348,1,1,False,,-0.06707554558605047,1.0,6.8558255683587745,7.211102550927979,7.211102550927978,0,199.2,61.658314905378575,137.5416850946214,0.02592370747215336,0.02592370747215336
225,1.049998701343781,1,0,1,1,0,1,225,1,1,False,,-0.997761599593207,2.0,12.97998459167036,12.97998459167036,7.211102550927978,0,249.60000000000002,248.73510943083238,0.8648905691676418,0.04999870134378094,0.04999870134378094
226,-0.9795837775384791,0,1,1,0,1,-1,303,1,1,False,,-0.6655246383213083,2.0,12.36931687685298,9.895453501482388,9.895453501482386,0,249.60000000000002,410.21122069946205,160.61122069946202,0.020416222461520913,0.020416222461520913
227,-0.973072188004218,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,552.0,418.4962005314187,133.5037994685813,0.026927811995781953,0.026927811995781953
228,-0.9827602189158857,0,1,1,0,1,-1,301,1,1,False,,-0.2163722888558297,1.5,9.841697547713103,7.873358038170483,7.873358038170483,0,451.20000000000005,276.0819283277116,175.11807167228847,0.017239781084114295,0.017239781084114295
229,-0.9964352795858451,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,148.8,424.5879557547273,275.7879557547273,0.003564720414154935,0.003564720414154935
230,-0.9987252075130757,0,1,1,0,1,-1,358,1,1,False,,-0.09125950954305892,1.0,6.4436567530087405,7.211102550927978,7.211102550927978,0,451.20000000000005,126.1244697796833,325.07553022031675,0.001274792486924265,0.001274792486924265
231,-0.9970904750704105,0,1,1,0,1,-1,292,1,1,False,,-0.23328016874833715,1.5,10.294081378360353,8.235265102688283,8.235265102688283,0,98.4,384.59600963300136,286.1960096330014,0.0029095249295895396,0.0029095249295895396
232,-0.9928772996511013,0,1,1,0,1,-1,299,1,1,False,,-0.21989104491030673,1.5,9.929004450152902,7.943203560122322,7.943203560122322,0,552.0,315.09580127126196,236.90419872873804,0.007122700348898699,0.007122700348898699
233,-0.9779043417539358,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,300.0,453.3599883248103,153.35998832481027,0.022095658246064197,0.022095658246064197
234,-0.970720535917776,0,1,1,0,1,-1,368,1,1,False,,0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,451.20000000000005,327.05518678772034,124.1448132122797,0.029279464082224052,0.029279464082224052
235,-0.9999958103633528,0,1,1,0,1,-1,344,1,1,False,,0.05736869828345022,1.0,7.051871587906573,7.211102550927979,7.211102550927978,0,48.0,567.9522392208368,519.9522392208368,4.189636647164566e-06,4.189636647164566e-06
236,-0.9146262416364492,0,1,2,0,1,-1,547,2,2,False,,-0.2717562651630354,1.5,10.816653826391967,8.653323061113573,8.653323061113573,1,350.4,533.7916716369568,183.39167163695686,0.015552597789464951,0.06537375836355083
237,-0.9880425563808866,0,1,1,0,1,-1,296,1,1,False,,-0.2267512486743634,1.5,10.109733677158177,8.087786941726543,8.087786941726542,0,451.20000000000005,248.21411898746123,202.9858810125388,0.011957443619113491,0.011957443619113491
238,-0.9563852452081141,0,1,1,0,1,-1,294,1,1,False,,0.22954191752241684,1.5,10.187094773060444,8.149675818448356,8.149675818448356,0,249.60000000000002,186.8714419875646,62.72855801243543,0.04361475479188596,0.04361475479188596
239,-0.9970171194025812,0,1,1,0,1,-1,368,1,1,False,,-0.1875,1.0,6.18465843842649,7.211102550927977,7.211102550927978,0,48.0,332.9404246809522,284.9404246809522,0.002982880597418806,0.002982880597418806
